source,httpMethod,path,mappedPath,normalizedPath,legacyFile,legacyClass,status,appliedRule,matchedRoutes,reason
"java","DELETE","/auth-api/reply/comment","/reply/comment","/reply/comment","edu service\edu service\ihui-ai-edu-behavior-service\src\main\java\com\yjs\cloud\learning\behavior\biz\comment\web\CommentController.java","CommentController","缺失","prefix:/auth-api→(strip)","","无匹配: DELETE /reply/comment"
"java","GET","/public-api/comment/count","/comments/count","/comments/count","edu service\edu service\ihui-ai-edu-behavior-service\src\main\java\com\yjs\cloud\learning\behavior\biz\comment\web\CommentController.java","CommentController","部分迁移","prefix:/public-api→(strip); module:comment→comments","GET /comments (admin/comments.ts:48) | GET /comments (zhs-course.ts:563)","路径前缀匹配: /comments/count → 2 个候选"
"java","GET","/auth-api/current-member/comment/list","/current-member/comment/list","/current-member/comment/list","edu service\edu service\ihui-ai-edu-behavior-service\src\main\java\com\yjs\cloud\learning\behavior\biz\comment\web\CommentController.java","CommentController","缺失","prefix:/auth-api→(strip)","","无匹配: GET /current-member/comment/list"
"java","GET","/public-api/comment/type/list","/comments/type/list","/comments/type/list","edu service\edu service\ihui-ai-edu-behavior-service\src\main\java\com\yjs\cloud\learning\behavior\biz\comment\web\CommentController.java","CommentController","部分迁移","prefix:/public-api→(strip); module:comment→comments","GET /comments (admin/comments.ts:48) | GET /comments (zhs-course.ts:563)","路径前缀匹配: /comments/type/list → 2 个候选"
"java","POST","/auth-api/subscribe","/subscriptions","/subscriptions","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\subscribe\web\SubscribeController.java","SubscribeController","已迁移","prefix:/auth-api→(strip); module:subscribe→subscriptions","POST /subscriptions (social.ts:499)","精确匹配: POST /subscriptions"
"java","DELETE","/auth-api/subscribe","/subscriptions","/subscriptions","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\subscribe\web\SubscribeController.java","SubscribeController","部分迁移","prefix:/auth-api→(strip); module:subscribe→subscriptions","POST /subscriptions/cancel (frontend-stub-other-routes.ts:1150) | POST /subscriptions/renew (frontend-stub-other-routes.ts:1172) | DELETE /subscriptions/:targetType/:targetId (social.ts:514)","路径前缀匹配: /subscriptions → 3 个候选"
"java","GET","/auth-api/subscribe/count","/subscriptions/count","/subscriptions/count","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\subscribe\web\SubscribeController.java","SubscribeController","部分迁移","prefix:/auth-api→(strip); module:subscribe→subscriptions","POST /subscriptions (social.ts:499) | GET /subscriptions (social.ts:529)","路径前缀匹配: /subscriptions/count → 2 个候选"
"java","GET","/auth-api/subscribe/list/by-channel-id","/subscriptions/list/by-channel-id","/subscriptions/list/by-channel-id","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\subscribe\web\SubscribeController.java","SubscribeController","部分迁移","prefix:/auth-api→(strip); module:subscribe→subscriptions","POST /subscriptions (social.ts:499) | GET /subscriptions (social.ts:529)","路径前缀匹配: /subscriptions/list/by-channel-id → 2 个候选"
"java","GET","/auth-api/subscribe//by-channel-id-and-member-id","/subscriptions/by-channel-id-and-member-id","/subscriptions/by-channel-id-and-member-id","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\subscribe\web\SubscribeController.java","SubscribeController","部分迁移","prefix:/auth-api→(strip); module:subscribe→subscriptions","POST /subscriptions (social.ts:499) | GET /subscriptions (social.ts:529)","路径前缀匹配: /subscriptions/by-channel-id-and-member-id → 2 个候选"
"java","GET","/role/list","/roles/list","/roles/list","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\role\web\RoleController.java","RoleController","部分迁移","module:role→roles","GET /roles (admin/stats.ts:298) | POST /roles (admin/stats.ts:324)","路径前缀匹配: /roles/list → 2 个候选"
"java","GET","/role/page/list","/roles/page/list","/roles/page/list","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\role\web\RoleController.java","RoleController","部分迁移","module:role→roles","GET /roles (admin/stats.ts:298) | POST /roles (admin/stats.ts:324)","路径前缀匹配: /roles/page/list → 2 个候选"
"java","POST","/role","/roles","/roles","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\role\web\RoleController.java","RoleController","已迁移","module:role→roles","POST /roles (admin/stats.ts:324)","精确匹配: POST /roles"
"java","PUT","/role","/roles","/roles","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\role\web\RoleController.java","RoleController","部分迁移","module:role→roles","GET /roles/:id (rbac.ts:212) | PATCH /roles/:id (rbac.ts:226) | DELETE /roles/:id (rbac.ts:247)","路径前缀匹配: /roles → 3 个候选"
"java","DELETE","/role","/roles","/roles","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\role\web\RoleController.java","RoleController","部分迁移","module:role→roles","GET /roles/:id (rbac.ts:212) | PATCH /roles/:id (rbac.ts:226) | DELETE /roles/:id (rbac.ts:247)","路径前缀匹配: /roles → 3 个候选"
"java","GET","/role/authority/list","/roles/authority/list","/roles/authority/list","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\role\web\RoleController.java","RoleController","部分迁移","module:role→roles","GET /roles (admin/stats.ts:298) | POST /roles (admin/stats.ts:324)","路径前缀匹配: /roles/authority/list → 2 个候选"
"java","PUT","/role/authority/update","/roles/authority/update","/roles/authority/update","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\role\web\RoleController.java","RoleController","部分迁移","module:role→roles","GET /roles (admin/stats.ts:298) | POST /roles (admin/stats.ts:324)","路径前缀匹配: /roles/authority/update → 2 个候选"
"java","GET","/role/user/list","/roles/user/list","/roles/user/list","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\role\web\RoleController.java","RoleController","部分迁移","module:role→roles","GET /roles (admin/stats.ts:298) | POST /roles (admin/stats.ts:324)","路径前缀匹配: /roles/user/list → 2 个候选"
"java","PUT","/role/user/list","/roles/user/list","/roles/user/list","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\role\web\RoleController.java","RoleController","部分迁移","module:role→roles","GET /roles (admin/stats.ts:298) | POST /roles (admin/stats.ts:324)","路径前缀匹配: /roles/user/list → 2 个候选"
"java","POST","/channel","/live","/live","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\channel\web\ChannelController.java","ChannelController","部分迁移","module:channel→live","POST /live/subscribe (legacy-completion.ts:229) | DELETE /live/unsubscribe (legacy-completion.ts:244) | GET /live/categories (live.ts:214)","路径前缀匹配: /live → 31 个候选"
"java","PUT","/channel","/live","/live","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\channel\web\ChannelController.java","ChannelController","部分迁移","module:channel→live","POST /live/subscribe (legacy-completion.ts:229) | DELETE /live/unsubscribe (legacy-completion.ts:244) | GET /live/categories (live.ts:214)","路径前缀匹配: /live → 31 个候选"
"java","GET","/channel/list","/live/list","/live/list","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\channel\web\ChannelController.java","ChannelController","已迁移","module:channel→live","GET /live/list (live.ts:355)","精确匹配: GET /live/list"
"java","GET","/public-api/channel/list","/live/list","/live/list","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\channel\web\ChannelController.java","ChannelController","已迁移","prefix:/public-api→(strip); module:channel→live","GET /live/list (live.ts:355)","精确匹配: GET /live/list"
"java","GET","/public-api/channel/list/by-ids","/live/list/by-ids","/live/list/by-ids","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\channel\web\ChannelController.java","ChannelController","部分迁移","prefix:/public-api→(strip); module:channel→live","GET /live/list (live.ts:355)","路径前缀匹配: /live/list/by-ids → 1 个候选"
"java","GET","/channel/{id}","/live/{id}","/live/:id","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\channel\web\ChannelController.java","ChannelController","已迁移","module:channel→live","GET /live/:id (live.ts:460)","精确匹配: GET /live/:id"
"java","GET","/channel/stream-info/{id}","/live/stream-info/{id}","/live/stream-info/:id","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\channel\web\ChannelController.java","ChannelController","部分迁移","module:channel→live","POST /live/subscribe (legacy-completion.ts:229) | DELETE /live/unsubscribe (legacy-completion.ts:244) | GET /live/categories (live.ts:214)","业务模块匹配: live"
"java","GET","/public-api/channel","/live","/live","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\channel\web\ChannelController.java","ChannelController","部分迁移","prefix:/public-api→(strip); module:channel→live","POST /live/subscribe (legacy-completion.ts:229) | DELETE /live/unsubscribe (legacy-completion.ts:244) | GET /live/categories (live.ts:214)","路径前缀匹配: /live → 31 个候选"
"java","DELETE","/channel","/live","/live","edu service\edu service\ihui-ai-edu-live-service\src\main\java\com\yjs\cloud\learning\live\biz\channel\web\ChannelController.java","ChannelController","部分迁移","module:channel→live","POST /live/subscribe (legacy-completion.ts:229) | DELETE /live/unsubscribe (legacy-completion.ts:244) | GET /live/categories (live.ts:214)","路径前缀匹配: /live → 31 个候选"
"java","GET","/public-api/auth-code","/auth-code","/auth-code","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\jwt\web\AuthController.java","AuthController","缺失","prefix:/public-api→(strip)","","无匹配: GET /auth-code"
"java","POST","/public-api/auth-code/check","/auth-code/check","/auth-code/check","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\jwt\web\AuthController.java","AuthController","缺失","prefix:/public-api→(strip)","","无匹配: POST /auth-code/check"
"java","POST","/auth-api/wrong-question","/wrong-question","/wrong-question","edu service\edu service\ihui-ai-edu-exam-service\src\main\java\com\yjs\cloud\learning\exam\biz\wrongquestion\web\WrongQuestionController.java","WrongQuestionController","缺失","prefix:/auth-api→(strip)","","无匹配: POST /wrong-question"
"java","DELETE","/auth-api/wrong-question","/wrong-question","/wrong-question","edu service\edu service\ihui-ai-edu-exam-service\src\main\java\com\yjs\cloud\learning\exam\biz\wrongquestion\web\WrongQuestionController.java","WrongQuestionController","缺失","prefix:/auth-api→(strip)","","无匹配: DELETE /wrong-question"
"java","GET","/auth-api/wrong-question/list","/wrong-question/list","/wrong-question/list","edu service\edu service\ihui-ai-edu-exam-service\src\main\java\com\yjs\cloud\learning\exam\biz\wrongquestion\web\WrongQuestionController.java","WrongQuestionController","缺失","prefix:/auth-api→(strip)","","无匹配: GET /wrong-question/list"
"java","GET","/authorities","/permissions","/permissions","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\authority\web\AuthorityController.java","AuthorityController","部分迁移","module:authorities→permissions","GET /permissions/:id (rbac.ts:479) | PATCH /permissions/:id (rbac.ts:492) | DELETE /permissions/:id (rbac.ts:510)","路径前缀匹配: /permissions → 7 个候选"
"java","GET","/authorities/tree","/permissions/tree","/permissions/tree","edu service\edu service\ihui-ai-edu-auth-service\src\main\java\com\yjs\cloud\learning\auth\biz\authority\web\AuthorityController.java","AuthorityController","缺失","module:authorities→permissions","","无匹配: GET /permissions/tree"
