source,legacyKey,normalizedKey,sourceFiles,status,matchedKeys,reason
"new","","admin_setting_carousel.no_title","","无需迁移","adminSettingCarousel.noTitle","当前仓库新增 key(无 D 盘对应)"
"new","","admin_setting_carousel.view_jump_page","","无需迁移","adminSettingCarousel.viewJumpPage","当前仓库新增 key(无 D 盘对应)"
"new","","admin_setting_index.save_settings","","无需迁移","adminSettingIndex.saveSettings","当前仓库新增 key(无 D 盘对应)"
"new","","ai_text_banner.views","","无需迁移","aiTextBanner.views","当前仓库新增 key(无 D 盘对应)"
"new","","big_rectangle.learn_count","","无需迁移","bigRectangle.learnCount","当前仓库新增 key(无 D 盘对应)"
"new","","permission_manager.system_role","","无需迁移","permissionManager.systemRole","当前仓库新增 key(无 D 盘对应)"
"new","","study_model_item.official","","无需迁移","studyModelItem.official","当前仓库新增 key(无 D 盘对应)"
"new","","vip_introduce_popup.no_continuous_options","","无需迁移","vipIntroducePopup.noContinuousOptions","当前仓库新增 key(无 D 盘对应)"
"new","","vip_introduce_popup.trial","","无需迁移","vipIntroducePopup.trial","当前仓库新增 key(无 D 盘对应)"
"new","","vip_introduce_popup.no_monthly_options","","无需迁移","vipIntroducePopup.noMonthlyOptions","当前仓库新增 key(无 D 盘对应)"
"new","","vip_introduce_popup.points_per_month","","无需迁移","vipIntroducePopup.pointsPerMonth","当前仓库新增 key(无 D 盘对应)"
"new","","vip_private_advisory.join_us","","无需迁移","vipPrivateAdvisory.joinUs","当前仓库新增 key(无 D 盘对应)"
"new","","admin_batch_edit_dialog.selected_tip","","无需迁移","adminBatchEditDialog.selectedTip","当前仓库新增 key(无 D 盘对应)"
"new","","admin_edit_dialog.save_and_continue","","无需迁移","adminEditDialog.saveAndContinue","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.add_more_details","","无需迁移","promptOptimizer.analysis.addMoreDetails","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.add_quality","","无需迁移","promptOptimizer.analysis.addQuality","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.add_scene","","无需迁移","promptOptimizer.analysis.addScene","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.add_style","","无需迁移","promptOptimizer.analysis.addStyle","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.add_subject","","无需迁移","promptOptimizer.analysis.addSubject","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.prompt_too_long","","无需迁移","promptOptimizer.analysis.promptTooLong","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.prompt_too_short","","无需迁移","promptOptimizer.analysis.promptTooShort","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.simplify_description","","无需迁移","promptOptimizer.analysis.simplifyDescription","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.video_missing_action","","无需迁移","promptOptimizer.analysis.videoMissingAction","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.analysis.video_needs_action","","无需迁移","promptOptimizer.analysis.videoNeedsAction","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.prompt.output_chinese","","无需迁移","promptOptimizer.prompt.outputChinese","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.prompt.output_english","","无需迁移","promptOptimizer.prompt.outputEnglish","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.prompt.principle4_image","","无需迁移","promptOptimizer.prompt.principle4Image","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.prompt.principle4_video","","无需迁移","promptOptimizer.prompt.principle4Video","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.prompt.recommended_quality","","无需迁移","promptOptimizer.prompt.recommendedQuality","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.prompt.recommended_style","","无需迁移","promptOptimizer.prompt.recommendedStyle","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.prompt.system","","无需迁移","promptOptimizer.prompt.system","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.prompt.user_prompt","","无需迁移","promptOptimizer.prompt.userPrompt","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.quick_enhance.natural_motion","","无需迁移","promptOptimizer.quickEnhance.naturalMotion","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.quick_enhance.style_suffix","","无需迁移","promptOptimizer.quickEnhance.styleSuffix","当前仓库新增 key(无 D 盘对应)"
"new","","prompt_optimizer.type_label.video","","无需迁移","promptOptimizer.typeLabel.video","当前仓库新增 key(无 D 盘对应)"
"new","","agreement_page.content_not_configured","","无需迁移","agreementPage.contentNotConfigured","当前仓库新增 key(无 D 盘对应)"
"new","","module.course_cover","","无需迁移","module.courseCover","当前仓库新增 key(无 D 盘对应)"
"new","","module.free","","无需迁移","module.free","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.overview","","无需迁移","course.tabs.overview","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.comments","","无需迁移","course.tabs.comments","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.homework","","无需迁移","course.tabs.homework","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.rating","","无需迁移","course.tabs.rating","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.intro","","无需迁移","course.tabs.intro","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.no_intro","","无需迁移","course.tabs.noIntro","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.instructor","","无需迁移","course.tabs.instructor","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.objectives","","无需迁移","course.tabs.objectives","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.no_comments","","无需迁移","course.tabs.noComments","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.no_homework","","无需迁移","course.tabs.noHomework","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.no_rating","","无需迁移","course.tabs.noRating","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.anonymous","","无需迁移","course.tabs.anonymous","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.score_unit","","无需迁移","course.tabs.scoreUnit","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.raters_count","","无需迁移","course.tabs.ratersCount","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.cert_title","","无需迁移","course.tabs.certTitle","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.cert_acquired","","无需迁移","course.tabs.certAcquired","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.cert_pending","","无需迁移","course.tabs.certPending","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.cert_preview","","无需迁移","course.tabs.certPreview","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.cert_student","","无需迁移","course.tabs.certStudent","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.cert_no","","无需迁移","course.tabs.certNo","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.status_submitted","","无需迁移","course.tabs.statusSubmitted","当前仓库新增 key(无 D 盘对应)"
"new","","course.tabs.status_graded","","无需迁移","course.tabs.statusGraded","当前仓库新增 key(无 D 盘对应)"
"new","","course.chapters.empty","","无需迁移","course.chapters.empty","当前仓库新增 key(无 D 盘对应)"
"new","","course.chapters.section_count","","无需迁移","course.chapters.sectionCount","当前仓库新增 key(无 D 盘对应)"
"new","","course.interaction.like","","无需迁移","course.interaction.like","当前仓库新增 key(无 D 盘对应)"
"new","","course.interaction.favorite","","无需迁移","course.interaction.favorite","当前仓库新增 key(无 D 盘对应)"
"new","","course.video.cover","","无需迁移","course.video.cover","当前仓库新增 key(无 D 盘对应)"
"new","","course.video.select_chapter","","无需迁移","course.video.selectChapter","当前仓库新增 key(无 D 盘对应)"
"new","","ai.status.idle","","无需迁移","ai.status.idle","当前仓库新增 key(无 D 盘对应)"
"new","","ai.status.pending","","无需迁移","ai.status.pending","当前仓库新增 key(无 D 盘对应)"
"new","","ai.status.thinking","","无需迁移","ai.status.thinking","当前仓库新增 key(无 D 盘对应)"
"new","","ai.status.acting","","无需迁移","ai.status.acting","当前仓库新增 key(无 D 盘对应)"
"new","","ai.status.reflecting","","无需迁移","ai.status.reflecting","当前仓库新增 key(无 D 盘对应)"
"new","","ai.status.waiting","","无需迁移","ai.status.waiting","当前仓库新增 key(无 D 盘对应)"
"new","","ai.status.running","","无需迁移","ai.status.running","当前仓库新增 key(无 D 盘对应)"
"new","","ai.status.completed","","无需迁移","ai.status.completed","当前仓库新增 key(无 D 盘对应)"
"new","","ai.status.cancelled","","无需迁移","ai.status.cancelled","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.not_started","","无需迁移","ai.swarmMonitor.notStarted","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.swarm_id","","无需迁移","ai.swarmMonitor.swarmId","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.task","","无需迁移","ai.swarmMonitor.task","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.iteration","","无需迁移","ai.swarmMonitor.iteration","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.current_step","","无需迁移","ai.swarmMonitor.currentStep","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.performance_metrics","","无需迁移","ai.swarmMonitor.performanceMetrics","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.success_rate","","无需迁移","ai.swarmMonitor.successRate","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.avg_time","","无需迁移","ai.swarmMonitor.avgTime","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.avg_tokens","","无需迁移","ai.swarmMonitor.avgTokens","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.total_steps","","无需迁移","ai.swarmMonitor.totalSteps","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.completed","","无需迁移","ai.swarmMonitor.completed","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.optimization_suggestions","","无需迁移","ai.swarmMonitor.optimizationSuggestions","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.execution_results","","无需迁移","ai.swarmMonitor.executionResults","当前仓库新增 key(无 D 盘对应)"
"new","","ai.swarm_monitor.tool_results","","无需迁移","ai.swarmMonitor.toolResults","当前仓库新增 key(无 D 盘对应)"
"new","","ai.permission_confirm.tool","","无需迁移","ai.permissionConfirm.tool","当前仓库新增 key(无 D 盘对应)"
"new","","ai.permission_confirm.iteration","","无需迁移","ai.permissionConfirm.iteration","当前仓库新增 key(无 D 盘对应)"
"new","","ai.permission_confirm.input_params","","无需迁移","ai.permissionConfirm.inputParams","当前仓库新增 key(无 D 盘对应)"
"new","","ai.permission_confirm.confirm_reason","","无需迁移","ai.permissionConfirm.confirmReason","当前仓库新增 key(无 D 盘对应)"
"new","","ai.permission_confirm.allow_all_session","","无需迁移","ai.permissionConfirm.allowAllSession","当前仓库新增 key(无 D 盘对应)"
"new","","ai.permission_confirm.deny","","无需迁移","ai.permissionConfirm.deny","当前仓库新增 key(无 D 盘对应)"
"new","","ai.permission_confirm.allow","","无需迁移","ai.permissionConfirm.allow","当前仓库新增 key(无 D 盘对应)"
"new","","ai.background_agents.running_count","","无需迁移","ai.backgroundAgents.runningCount","当前仓库新增 key(无 D 盘对应)"
"new","","ai.background_agents.empty","","无需迁移","ai.backgroundAgents.empty","当前仓库新增 key(无 D 盘对应)"
"new","","ai.background_agents.empty_hint","","无需迁移","ai.backgroundAgents.emptyHint","当前仓库新增 key(无 D 盘对应)"
"new","","ai.background_agents.view_result","","无需迁移","ai.backgroundAgents.viewResult","当前仓库新增 key(无 D 盘对应)"
"new","","ai.background_agents.calls","","无需迁移","ai.backgroundAgents.calls","当前仓库新增 key(无 D 盘对应)"
"new","","ai.background_agents.completed_count","","无需迁移","ai.backgroundAgents.completedCount","当前仓库新增 key(无 D 盘对应)"
"new","","ai.background_agents.failed_count","","无需迁移","ai.backgroundAgents.failedCount","当前仓库新增 key(无 D 盘对应)"
"new","","ai.background_agents.cancelled_count","","无需迁移","ai.backgroundAgents.cancelledCount","当前仓库新增 key(无 D 盘对应)"
"new","","ai.sub_agent_feed.default_name","","无需迁移","ai.subAgentFeed.defaultName","当前仓库新增 key(无 D 盘对应)"
